fips,label,cost
40139,"Texas County, Oklahoma",2.331
40141,"Tillman County, Oklahoma",2.175
40143,"Tulsa County, Oklahoma",2.394
40145,"Wagoner County, Oklahoma",2.441
40147,"Washington County, Oklahoma",2.198
40149,"Washita County, Oklahoma",2.37
40151,"Woods County, Oklahoma",2.237
40153,"Woodward County, Oklahoma",2.417
41001,"Baker County, Oregon",2.394
41003,"Benton County, Oregon",2.48
41005,"Clackamas County, Oregon",2.488
41007,"Clatsop County, Oregon",2.331
41009,"Columbia County, Oregon",2.574
41011,"Coos County, Oregon",2.472
41013,"Crook County, Oregon",4.389
41015,"Curry County, Oregon",2.503
41017,"Deschutes County, Oregon",2.535
41019,"Douglas County, Oregon",2.269
41021,"Gilliam County, Oregon",2.566
41023,"Grant County, Oregon",2.3
41025,"Harney County, Oregon",2.363
41027,"Hood River County, Oregon",2.879
41029,"Jackson County, Oregon",2.331
41031,"Jefferson County, Oregon",2.777
41033,"Josephine County, Oregon",2.48
41035,"Klamath County, Oregon",2.433
41037,"Lake County, Oregon",2.37
41039,"Lane County, Oregon",2.355
41041,"Lincoln County, Oregon",2.73
41043,"Linn County, Oregon",2.292
41045,"Malheur County, Oregon",2.167
41047,"Marion County, Oregon",2.245
41049,"Morrow County, Oregon",2.277
41051,"Multnomah County, Oregon",2.543
41053,"Polk County, Oregon",2.433
41055,"Sherman County, Oregon",2.762
41057,"Tillamook County, Oregon",2.48
41059,"Umatilla County, Oregon",2.441
41061,"Union County, Oregon",2.527
41063,"Wallowa County, Oregon",2.347
41065,"Wasco County, Oregon",2.613
41067,"Washington County, Oregon",2.378
41069,"Wheeler County, Oregon",2.363
41071,"Yamhill County, Oregon",2.402
42001,"Adams County, Pennsylvania",2.707
42003,"Allegheny County, Pennsylvania",2.339
42005,"Armstrong County, Pennsylvania",2.355
42007,"Beaver County, Pennsylvania",2.151
42009,"Bedford County, Pennsylvania",2.55
42011,"Berks County, Pennsylvania",2.394
42013,"Blair County, Pennsylvania",2.284
42015,"Bradford County, Pennsylvania",2.151
42017,"Bucks County, Pennsylvania",2.527
42019,"Butler County, Pennsylvania",2.292
42021,"Cambria County, Pennsylvania",2.284
42023,"Cameron County, Pennsylvania",2.3
42025,"Carbon County, Pennsylvania",2.167
42027,"Centre County, Pennsylvania",2.621
42029,"Chester County, Pennsylvania",2.769
42031,"Clarion County, Pennsylvania",2.003
42033,"Clearfield County, Pennsylvania",2.206
42035,"Clinton County, Pennsylvania",2.378
42037,"Columbia County, Pennsylvania",2.316
42039,"Crawford County, Pennsylvania",2.222
42041,"Cumberland County, Pennsylvania",2.425
42043,"Dauphin County, Pennsylvania",2.331
42045,"Delaware County, Pennsylvania",2.621
42047,"Elk County, Pennsylvania",2.41
42049,"Erie County, Pennsylvania",2.339
42051,"Fayette County, Pennsylvania",2.159
42053,"Forest County, Pennsylvania",2.144
42055,"Franklin County, Pennsylvania",2.331
42057,"Fulton County, Pennsylvania",2.355
42059,"Greene County, Pennsylvania",2.081
42061,"Huntingdon County, Pennsylvania",2.37
42063,"Indiana County, Pennsylvania",2.261
42065,"Jefferson County, Pennsylvania",2.011
42067,"Juniata County, Pennsylvania",2.48
42069,"Lackawanna County, Pennsylvania",2.41
42071,"Lancaster County, Pennsylvania",2.441
42073,"Lawrence County, Pennsylvania",2.245
42075,"Lebanon County, Pennsylvania",2.284
42077,"Lehigh County, Pennsylvania",2.417
42079,"Luzerne County, Pennsylvania",2.277
42081,"Lycoming County, Pennsylvania",2.277
42083,"McKean County, Pennsylvania",2.441
42085,"Mercer County, Pennsylvania",2.073
42087,"Mifflin County, Pennsylvania",2.065
42089,"Monroe County, Pennsylvania",2.355
42091,"Montgomery County, Pennsylvania",2.527
42093,"Montour County, Pennsylvania",2.284
42095,"Northampton County, Pennsylvania",2.48
42097,"Northumberland County, Pennsylvania",2.363
42099,"Perry County, Pennsylvania",2.292
42101,"Philadelphia County, Pennsylvania",2.363
42103,"Pike County, Pennsylvania",2.676
42105,"Potter County, Pennsylvania",2.23
42107,"Schuylkill County, Pennsylvania",2.253
42109,"Snyder County, Pennsylvania",2.026
42111,"Somerset County, Pennsylvania",2.144
42113,"Sullivan County, Pennsylvania",2.331
42115,"Susquehanna County, Pennsylvania",2.754
42117,"Tioga County, Pennsylvania",2.386
42119,"Union County, Pennsylvania",2.582
42121,"Venango County, Pennsylvania",2.097
42123,"Warren County, Pennsylvania",2.073
42125,"Washington County, Pennsylvania",2.488
42127,"Wayne County, Pennsylvania",2.574
42129,"Westmoreland County, Pennsylvania",2.331
42131,"Wyoming County, Pennsylvania",2.425
42133,"York County, Pennsylvania",2.378
44001,"Bristol County, Rhode Island",3.254
44003,"Kent County, Rhode Island",2.394
44005,"Newport County, Rhode Island",2.621
44007,"Providence County, Rhode Island",2.339
44009,"Washington County, Rhode Island",2.949
45001,"Abbeville County, South Carolina",2.19
45003,"Aiken County, South Carolina",2.222
45005,"Allendale County, South Carolina",2.237
45007,"Anderson County, South Carolina",2.198
45009,"Bamberg County, South Carolina",2.253
45011,"Barnwell County, South Carolina",2.237
45013,"Beaufort County, South Carolina",2.699
45015,"Berkeley County, South Carolina",2.417
45017,"Calhoun County, South Carolina",2.269
45019,"Charleston County, South Carolina",2.566
45021,"Cherokee County, South Carolina",1.956
45023,"Chester County, South Carolina",2.198
45025,"Chesterfield County, South Carolina",2.097
45027,"Clarendon County, South Carolina",2.19
45029,"Colleton County, South Carolina",2.284
45031,"Darlington County, South Carolina",2.308
45033,"Dillon County, South Carolina",2.128
45035,"Dorchester County, South Carolina",2.41
45037,"Edgefield County, South Carolina",2.292
45039,"Fairfield County, South Carolina",2.159
45041,"Florence County, South Carolina",2.12
45043,"Georgetown County, South Carolina",2.503
45045,"Greenville County, South Carolina",2.316
45047,"Greenwood County, South Carolina",2.12
45049,"Hampton County, South Carolina",2.097
45051,"Horry County, South Carolina",2.316
45053,"Jasper County, South Carolina",2.425
45055,"Kershaw County, South Carolina",2.331
45057,"Lancaster County, South Carolina",2.183
45059,"Laurens County, South Carolina",1.948
45061,"Lee County, South Carolina",2.167
45063,"Lexington County, South Carolina",2.245
45065,"McCormick County, South Carolina",2.214
45067,"Marion County, South Carolina",2.136
45069,"Marlboro County, South Carolina",2.097
45071,"Newberry County, South Carolina",2.104
45073,"Oconee County, South Carolina",2.065
45075,"Orangeburg County, South Carolina",2.05
45077,"Pickens County, South Carolina",2.237
45079,"Richland County, South Carolina",2.363
45081,"Saluda County, South Carolina",2.237
45083,"Spartanburg County, South Carolina",2.167
45085,"Sumter County, South Carolina",2.183
45087,"Union County, South Carolina",2.151
45089,"Williamsburg County, South Carolina",2.136
45091,"York County, South Carolina",2.308
46003,"Aurora County, South Dakota",2.347
46005,"Beadle County, South Dakota",2.417
46007,"Bennett County, South Dakota",2.347
46009,"Bon Homme County, South Dakota",2.41
46011,"Brookings County, South Dakota",2.527
46013,"Brown County, South Dakota",2.41
46015,"Brule County, South Dakota",2.37
46017,"Buffalo County, South Dakota",2.425
46019,"Butte County, South Dakota",2.472
46021,"Campbell County, South Dakota",2.582
46023,"Charles Mix County, South Dakota",2.355
46025,"Clark County, South Dakota",2.417
46027,"Clay County, South Dakota",2.316
46029,"Codington County, South Dakota",2.394
46031,"Corson County, South Dakota",2.558
46033,"Custer County, South Dakota",2.433
46035,"Davison County, South Dakota",2.363
46037,"Day County, South Dakota",2.386
46039,"Deuel County, South Dakota",2.425
46041,"Dewey County, South Dakota",2.456
46043,"Douglas County, South Dakota",2.363
46045,"Edmunds County, South Dakota",2.402
46047,"Fall River County, South Dakota",2.417
46049,"Faulk County, South Dakota",2.37
46051,"Grant County, South Dakota",2.386
46053,"Gregory County, South Dakota",2.245
46055,"Haakon County, South Dakota",2.41
46057,"Hamlin County, South Dakota",2.464
46059,"Hand County, South Dakota",2.386
46061,"Hanson County, South Dakota",2.37
46063,"Harding County, South Dakota",2.511
46065,"Hughes County, South Dakota",2.394
46067,"Hutchinson County, South Dakota",2.363
46069,"Hyde County, South Dakota",2.425
46071,"Jackson County, South Dakota",2.425
46073,"Jerauld County, South Dakota",2.347
46075,"Jones County, South Dakota",2.425
46077,"Kingsbury County, South Dakota",2.417
46079,"Lake County, South Dakota",2.355
46081,"Lawrence County, South Dakota",2.605
46083,"Lincoln County, South Dakota",2.981
46085,"Lyman County, South Dakota",2.402
46087,"McCook County, South Dakota",2.37
46089,"McPherson County, South Dakota",2.417
46091,"Marshall County, South Dakota",2.394
46093,"Meade County, South Dakota",2.104
46095,"Mellette County, South Dakota",2.41
46097,"Miner County, South Dakota",2.433
46099,"Minnehaha County, South Dakota",2.339
46101,"Moody County, South Dakota",2.355
46102,"Oglala Lakota County, South Dakota",2.323
46103,"Pennington County, South Dakota",2.425
46105,"Perkins County, South Dakota",2.535
46107,"Potter County, South Dakota",2.425
46109,"Roberts County, South Dakota",2.378
46111,"Sanborn County, South Dakota",2.347
46115,"Spink County, South Dakota",2.378
46117,"Stanley County, South Dakota",2.449
46119,"Sully County, South Dakota",2.425
46121,"Todd County, South Dakota",2.41
46123,"Tripp County, South Dakota",2.37
46125,"Turner County, South Dakota",2.363
46127,"Union County, South Dakota",2.308
46129,"Walworth County, South Dakota",2.441
46135,"Yankton County, South Dakota",2.37
46137,"Ziebach County, South Dakota",2.41
47001,"Anderson County, Tennessee",2.363
47003,"Bedford County, Tennessee",2.331
47005,"Benton County, Tennessee",2.339
47007,"Bledsoe County, Tennessee",2.456
47009,"Blount County, Tennessee",2.425
47011,"Bradley County, Tennessee",2.37
47013,"Campbell County, Tennessee",2.347
47015,"Cannon County, Tennessee",2.394
47017,"Carroll County, Tennessee",2.433
47019,"Carter County, Tennessee",2.425
47021,"Cheatham County, Tennessee",2.316
47023,"Chester County, Tennessee",2.245
47025,"Claiborne County, Tennessee",2.316
47027,"Clay County, Tennessee",2.269
47029,"Cocke County, Tennessee",2.308
47031,"Coffee County, Tennessee",2.425
47033,"Crockett County, Tennessee",2.237
47035,"Cumberland County, Tennessee",2.472
47037,"Davidson County, Tennessee",2.464
47039,"Decatur County, Tennessee",2.331
47041,"DeKalb County, Tennessee",2.331
47043,"Dickson County, Tennessee",2.183
47045,"Dyer County, Tennessee",2.355
47047,"Fayette County, Tennessee",2.41
47049,"Fentress County, Tennessee",2.323
47051,"Franklin County, Tennessee",2.394
47053,"Gibson County, Tennessee",2.261
47055,"Giles County, Tennessee",2.402
47057,"Grainger County, Tennessee",1.94
47059,"Greene County, Tennessee",2.417
47061,"Grundy County, Tennessee",2.472
47063,"Hamblen County, Tennessee",2.347
47065,"Hamilton County, Tennessee",2.527
47067,"Hancock County, Tennessee",2.308
47069,"Hardeman County, Tennessee",2.222
47071,"Hardin County, Tennessee",2.355
47073,"Hawkins County, Tennessee",2.323
47075,"Haywood County, Tennessee",2.269
47077,"Henderson County, Tennessee",2.292
47079,"Henry County, Tennessee",2.378
47081,"Hickman County, Tennessee",2.347
47083,"Houston County, Tennessee",2.316
47085,"Humphreys County, Tennessee",2.261
47087,"Jackson County, Tennessee",2.292
47089,"Jefferson County, Tennessee",2.464
47091,"Johnson County, Tennessee",2.402
47093,"Knox County, Tennessee",2.441
47095,"Lake County, Tennessee",2.128
47097,"Lauderdale County, Tennessee",2.316
47099,"Lawrence County, Tennessee",2.277
47101,"Lewis County, Tennessee",2.3
47103,"Lincoln County, Tennessee",2.402
47105,"Loudon County, Tennessee",2.519
47107,"McMinn County, Tennessee",2.378
47109,"McNairy County, Tennessee",2.175
47111,"Macon County, Tennessee",2.284
47113,"Madison County, Tennessee",2.198
47115,"Marion County, Tennessee",2.41
47117,"Marshall County, Tennessee",2.323
47119,"Maury County, Tennessee",2.331
47121,"Meigs County, Tennessee",2.464
47123,"Monroe County, Tennessee",2.48
47125,"Montgomery County, Tennessee",2.355
47127,"Moore County, Tennessee",2.378
47129,"Morgan County, Tennessee",2.441
47131,"Obion County, Tennessee",2.386
47133,"Overton County, Tennessee",2.519
47135,"Perry County, Tennessee",2.308
47137,"Pickett County, Tennessee",2.277
47139,"Polk County, Tennessee",2.347
47141,"Putnam County, Tennessee",2.261
47143,"Rhea County, Tennessee",2.41
47145,"Roane County, Tennessee",2.402
47147,"Robertson County, Tennessee",2.253
47149,"Rutherford County, Tennessee",2.456
47151,"Scott County, Tennessee",2.394
47153,"Sequatchie County, Tennessee",2.417
47155,"Sevier County, Tennessee",2.558
47157,"Shelby County, Tennessee",2.308
47159,"Smith County, Tennessee",2.339
47161,"Stewart County, Tennessee",2.3
47163,"Sullivan County, Tennessee",2.363
47165,"Sumner County, Tennessee",2.378
47167,"Tipton County, Tennessee",2.464
47169,"Trousdale County, Tennessee",2.37
47171,"Unicoi County, Tennessee",2.402
47173,"Union County, Tennessee",2.425
47175,"Van Buren County, Tennessee",2.323
47177,"Warren County, Tennessee",2.198
47179,"Washington County, Tennessee",2.394
47181,"Wayne County, Tennessee",2.237
47183,"Weakley County, Tennessee",2.394
47185,"White County, Tennessee",2.386
47187,"Williamson County, Tennessee",2.66
47189,"Wilson County, Tennessee",2.386
48001,"Anderson County, Texas",2.112
48003,"Andrews County, Texas",2.175
48005,"Angelina County, Texas",2.144
48007,"Aransas County, Texas",2.136
48009,"Archer County, Texas",2.081
48011,"Armstrong County, Texas",2.292
48013,"Atascosa County, Texas",2.026
48015,"Austin County, Texas",2.316
48017,"Bailey County, Texas",2.23
48019,"Bandera County, Texas",2.331
48021,"Bastrop County, Texas",2.026
48023,"Baylor County, Texas",2.073
48025,"Bee County, Texas",1.823
48027,"Bell County, Texas",2.034
48029,"Bexar County, Texas",2.057
48031,"Blanco County, Texas",2.159
48033,"Borden County, Texas",2.128
48035,"Bosque County, Texas",2.05
48037,"Bowie County, Texas",2.018
48039,"Brazoria County, Texas",2.175
48041,"Brazos County, Texas",2.222
48043,"Brewster County, Texas",2.284
48045,"Briscoe County, Texas",2.104
48047,"Brooks County, Texas",1.838
48049,"Brown County, Texas",2.128
48051,"Burleson County, Texas",2.214
48053,"Burnet County, Texas",2.12
48055,"Caldwell County, Texas",1.862
48057,"Calhoun County, Texas",1.948
48059,"Callahan County, Texas",2.136
48061,"Cameron County, Texas",1.729
48063,"Camp County, Texas",2.12
48065,"Carson County, Texas",2.277
48067,"Cass County, Texas",2.065
48069,"Castro County, Texas",2.339
48071,"Chambers County, Texas",2.417
48073,"Cherokee County, Texas",2.112
48075,"Childress County, Texas",2.198
48077,"Clay County, Texas",2.065
48079,"Cochran County, Texas",2.245
48081,"Coke County, Texas",2.073
48083,"Coleman County, Texas",2.128
48085,"Collin County, Texas",2.378
48087,"Collingsworth County, Texas",2.222
48089,"Colorado County, Texas",2.018
48091,"Comal County, Texas",2.347
48093,"Comanche County, Texas",2.159
48095,"Concho County, Texas",1.995
48097,"Cooke County, Texas",2.331
48099,"Coryell County, Texas",2.112
48101,"Cottle County, Texas",2.198
48103,"Crane County, Texas",2.151
48105,"Crockett County, Texas",1.901
48107,"Crosby County, Texas",2.245
48109,"Culberson County, Texas",2.167
48111,"Dallam County, Texas",2.206
48113,"Dallas County, Texas",2.175
48115,"Dawson County, Texas",2.245
48117,"Deaf Smith County, Texas",2.253
48119,"Delta County, Texas",2.097
48121,"Denton County, Texas",2.331
48123,"DeWitt County, Texas",2.691
48125,"Dickens County, Texas",2.261
48127,"Dimmit County, Texas",1.705
48129,"Donley County, Texas",2.3
48131,"Duval County, Texas",1.831
48133,"Eastland County, Texas",2.151
48135,"Ector County, Texas",2.05
48137,"Edwards County, Texas",1.878
48139,"Ellis County, Texas",2.12
48141,"El Paso County, Texas",2.12
48143,"Erath County, Texas",2.159
48145,"Falls County, Texas",2.018
48147,"Fannin County, Texas",2.144
48149,"Fayette County, Texas",2.089
48151,"Fisher County, Texas",2.144
48153,"Floyd County, Texas",2.245
48155,"Foard County, Texas",2.128
48157,"Fort Bend County, Texas",2.253
48159,"Franklin County, Texas",2.081
48161,"Freestone County, Texas",2.05
48163,"Frio County, Texas",2.05
48165,"Gaines County, Texas",2.167
48167,"Galveston County, Texas",2.292
48169,"Garza County, Texas",2.269
48171,"Gillespie County, Texas",2.089
48173,"Glasscock County, Texas",2.144
48175,"Goliad County, Texas",2.003
48177,"Gonzales County, Texas",2.394
48179,"Gray County, Texas",2.339
48181,"Grayson County, Texas",2.057
48183,"Gregg County, Texas",2.057
48185,"Grimes County, Texas",2.284
48187,"Guadalupe County, Texas",2.159
48189,"Hale County, Texas",2.081
48191,"Hall County, Texas",2.206
48193,"Hamilton County, Texas",2.065
48195,"Hansford County, Texas",2.277
48197,"Hardeman County, Texas",2.151
48199,"Hardin County, Texas",2.167
48201,"Harris County, Texas",2.198
48203,"Harrison County, Texas",2.089
48205,"Hartley County, Texas",2.269
48207,"Haskell County, Texas",2.112
48209,"Hays County, Texas",2.19
48211,"Hemphill County, Texas",2.316
48213,"Henderson County, Texas",2.175
48215,"Hidalgo County, Texas",1.791
48217,"Hill County, Texas",2.206
48219,"Hockley County, Texas",2.151
48221,"Hood County, Texas",2.128
48223,"Hopkins County, Texas",2.175
48225,"Houston County, Texas",1.917
48227,"Howard County, Texas",2.089
48229,"Hudspeth County, Texas",2.159
48231,"Hunt County, Texas",2.144
48233,"Hutchinson County, Texas",2.402
48235,"Irion County, Texas",1.995
48237,"Jack County, Texas",2.363
48239,"Jackson County, Texas",1.971
48241,"Jasper County, Texas",2.112
48243,"Jeff Davis County, Texas",2.3
48245,"Jefferson County, Texas",2.159
48247,"Jim Hogg County, Texas",1.745
48249,"Jim Wells County, Texas",1.831
48251,"Johnson County, Texas",2.011
48253,"Jones County, Texas",2.136
48255,"Karnes County, Texas",2.104
48257,"Kaufman County, Texas",2.167
48259,"Kendall County, Texas",2.3
48261,"Kenedy County, Texas",1.846
48263,"Kent County, Texas",2.151
48265,"Kerr County, Texas",2.12
48267,"Kimble County, Texas",2.112
48269,"King County, Texas",2.089
48271,"Kinney County, Texas",1.705
48273,"Kleberg County, Texas",1.948
48275,"Knox County, Texas",2.073
48277,"Lamar County, Texas",1.971
48279,"Lamb County, Texas",2.237
48281,"Lampasas County, Texas",1.971
48283,"La Salle County, Texas",1.776
48285,"Lavaca County, Texas",2.011
48287,"Lee County, Texas",2.277
48289,"Leon County, Texas",2.151
48291,"Liberty County, Texas",2.065
48293,"Limestone County, Texas",2.026
48295,"Lipscomb County, Texas",2.323
48297,"Live Oak County, Texas",1.964
48299,"Llano County, Texas",2.065
48301,"Loving County, Texas",2.378
48303,"Lubbock County, Texas",2.269
48305,"Lynn County, Texas",2.261
48307,"McCulloch County, Texas",2.136
48309,"McLennan County, Texas",2.018
48311,"McMullen County, Texas",1.987
48313,"Madison County, Texas",2.19
48315,"Marion County, Texas",2.128
48317,"Martin County, Texas",2.144
48319,"Mason County, Texas",2.097
48321,"Matagorda County, Texas",1.924
48323,"Maverick County, Texas",1.596
48325,"Medina County, Texas",1.909
48327,"Menard County, Texas",2.003
48329,"Midland County, Texas",2.245
48331,"Milam County, Texas",2.151
48333,"Mills County, Texas",2.104
48335,"Mitchell County, Texas",2.144
48337,"Montague County, Texas",2.12
48339,"Montgomery County, Texas",2.316
48341,"Moore County, Texas",2.167
48343,"Morris County, Texas",2.065
48345,"Motley County, Texas",2.112
48347,"Nacogdoches County, Texas",2.237
48349,"Navarro County, Texas",1.823
48351,"Newton County, Texas",2.167
48353,"Nolan County, Texas",2.144
48355,"Nueces County, Texas",1.964
48357,"Ochiltree County, Texas",2.245
48359,"Oldham County, Texas",2.261
48361,"Orange County, Texas",2.159
48363,"Palo Pinto County, Texas",2.159
48365,"Panola County, Texas",2.042
48367,"Parker County, Texas",2.535
48369,"Parmer County, Texas",2.237
48371,"Pecos County, Texas",2.159
48373,"Polk County, Texas",2.089
48375,"Potter County, Texas",2.136
48377,"Presidio County, Texas",2.316
48379,"Rains County, Texas",2.222
48381,"Randall County, Texas",2.488
48383,"Reagan County, Texas",2.12
48385,"Real County, Texas",2.034
48387,"Red River County, Texas",2.042
48389,"Reeves County, Texas",2.151
48391,"Refugio County, Texas",1.971
48393,"Roberts County, Texas",2.37
48395,"Robertson County, Texas",2.104
48397,"Rockwall County, Texas",2.308
48399,"Runnels County, Texas",2.065
48401,"Rusk County, Texas",2.104
48403,"Sabine County, Texas",2.159
48405,"San Augustine County, Texas",2.159
48407,"San Jacinto County, Texas",2.175
48409,"San Patricio County, Texas",1.979
48411,"San Saba County, Texas",2.081
48413,"Schleicher County, Texas",1.995
48415,"Scurry County, Texas",2.136
48417,"Shackelford County, Texas",2.144
48419,"Shelby County, Texas",2.175
48421,"Sherman County, Texas",2.245
48423,"Smith County, Texas",2.19
48425,"Somervell County, Texas",2.081
48427,"Starr County, Texas",1.917
48429,"Stephens County, Texas",2.198
48431,"Sterling County, Texas",2.12
48433,"Stonewall County, Texas",2.136
48435,"Sutton County, Texas",1.878
48437,"Swisher County, Texas",2.245
48439,"Tarrant County, Texas",2.206
48441,"Taylor County, Texas",2.144
48443,"Terrell County, Texas",1.893
48445,"Terry County, Texas",2.253
48447,"Throckmorton County, Texas",2.19
48449,"Titus County, Texas",2.018
48451,"Tom Green County, Texas",1.995
48453,"Travis County, Texas",2.316
48455,"Trinity County, Texas",2.12
48457,"Tyler County, Texas",2.073
48459,"Upshur County, Texas",2.065
48461,"Upton County, Texas",2.151
48463,"Uvalde County, Texas",1.87
48465,"Val Verde County, Texas",1.752
48467,"Van Zandt County, Texas",2.23
48469,"Victoria County, Texas",2.034
48471,"Walker County, Texas",2.183
48473,"Waller County, Texas",2.347
48475,"Ward County, Texas",2.073
48477,"Washington County, Texas",2.222
48479,"Webb County, Texas",1.698
48481,"Wharton County, Texas",1.964
48483,"Wheeler County, Texas",2.253
48485,"Wichita County, Texas",2.05
48487,"Wilbarger County, Texas",2.065
48489,"Willacy County, Texas",1.635
48491,"Williamson County, Texas",2.316
48493,"Wilson County, Texas",2.112
48495,"Winkler County, Texas",2.175
48497,"Wise County, Texas",2.261
48499,"Wood County, Texas",2.222
48501,"Yoakum County, Texas",2.269
48503,"Young County, Texas",2.089
48505,"Zapata County, Texas",1.776
48507,"Zavala County, Texas",1.745
49001,"Beaver County, Utah",2.347
49003,"Box Elder County, Utah",2.37
49005,"Cache County, Utah",2.198
49007,"Carbon County, Utah",2.284
49009,"Daggett County, Utah",2.566
49011,"Davis County, Utah",2.292
49013,"Duchesne County, Utah",2.253
49015,"Emery County, Utah",2.269
49017,"Garfield County, Utah",2.347
49019,"Grand County, Utah",2.488
49021,"Iron County, Utah",2.331
49023,"Juab County, Utah",2.253
49025,"Kane County, Utah",2.449
49027,"Millard County, Utah",2.253
49029,"Morgan County, Utah",2.253
49031,"Piute County, Utah",2.277
49033,"Rich County, Utah",2.269
49035,"Salt Lake County, Utah",2.245
49037,"San Juan County, Utah",2.449
49039,"Sanpete County, Utah",2.269
49041,"Sevier County, Utah",2.261
49043,"Summit County, Utah",3.043
49045,"Tooele County, Utah",2.3
49047,"Uintah County, Utah",2.339
49049,"Utah County, Utah",2.214
49051,"Wasatch County, Utah",2.589
49053,"Washington County, Utah",2.363
49055,"Wayne County, Utah",2.402
49057,"Weber County, Utah",2.183
50001,"Addison County, Vermont",3.106
50003,"Bennington County, Vermont",2.527
50005,"Caledonia County, Vermont",2.988
50007,"Chittenden County, Vermont",2.738
50009,"Essex County, Vermont",2.785
50011,"Franklin County, Vermont",2.801
50013,"Grand Isle County, Vermont",2.605
50015,"Lamoille County, Vermont",3.09
50017,"Orange County, Vermont",3.035
50019,"Orleans County, Vermont",2.832
50021,"Rutland County, Vermont",2.543
50023,"Washington County, Vermont",2.996
50025,"Windham County, Vermont",3.051
50027,"Windsor County, Vermont",3.09
51001,"Accomack County, Virginia",2.284
51003,"Albemarle County, Virginia",2.425
51005,"Alleghany County, Virginia",2.402
51007,"Amelia County, Virginia",2.441
51009,"Amherst County, Virginia",2.284
51011,"Appomattox County, Virginia",2.347
51013,"Arlington County, Virginia",2.988
51015,"Augusta County, Virginia",2.355
51017,"Bath County, Virginia",2.378
51019,"Bedford County, Virginia",2.48
51021,"Bland County, Virginia",2.23
51023,"Botetourt County, Virginia",2.472
51025,"Brunswick County, Virginia",2.198
51027,"Buchanan County, Virginia",2.05
51029,"Buckingham County, Virginia",2.378
51031,"Campbell County, Virginia",2.277
51033,"Caroline County, Virginia",2.417
51035,"Carroll County, Virginia",2.269
51036,"Charles City County, Virginia",2.464
51037,"Charlotte County, Virginia",2.3
51041,"Chesterfield County, Virginia",2.472
51043,"Clarke County, Virginia",2.55
51045,"Craig County, Virginia",2.433
51047,"Culpeper County, Virginia",2.261
51049,"Cumberland County, Virginia",2.394
51051,"Dickenson County, Virginia",2.206
51053,"Dinwiddie County, Virginia",2.245
51057,"Essex County, Virginia",2.41
51059,"Fairfax County, Virginia",2.777
51061,"Fauquier County, Virginia",2.762
51063,"Floyd County, Virginia",2.378
51065,"Fluvanna County, Virginia",2.636
51067,"Franklin County, Virginia",2.308
51069,"Frederick County, Virginia",2.331
51071,"Giles County, Virginia",2.456
51073,"Gloucester County, Virginia",2.441
51075,"Goochland County, Virginia",2.597
51077,"Grayson County, Virginia",2.284
51079,"Greene County, Virginia",2.456
51081,"Greensville County, Virginia",2.183
51083,"Halifax County, Virginia",2.253
51085,"Hanover County, Virginia",2.386
51087,"Henrico County, Virginia",2.394
51089,"Henry County, Virginia",2.183
51091,"Highland County, Virginia",2.331
51093,"Isle of Wight County, Virginia",2.402
51095,"James City County, Virginia",2.965
51097,"King and Queen County, Virginia",2.496
51099,"King George County, Virginia",2.503
51101,"King William County, Virginia",2.488
51103,"Lancaster County, Virginia",2.488
51105,"Lee County, Virginia",2.112
51107,"Loudoun County, Virginia",2.715
51109,"Louisa County, Virginia",2.464
51111,"Lunenburg County, Virginia",2.222
51113,"Madison County, Virginia",2.339
51115,"Mathews County, Virginia",2.566
51117,"Mecklenburg County, Virginia",2.222
51119,"Middlesex County, Virginia",2.621
51121,"Montgomery County, Virginia",2.66
51125,"Nelson County, Virginia",2.41
51127,"New Kent County, Virginia",2.449
51131,"Northampton County, Virginia",2.417
51133,"Northumberland County, Virginia",2.503
51135,"Nottoway County, Virginia",2.237
51137,"Orange County, Virginia",2.433
51139,"Page County, Virginia",2.347
51141,"Patrick County, Virginia",2.316
51143,"Pittsylvania County, Virginia",2.323
51145,"Powhatan County, Virginia",2.433
51147,"Prince Edward County, Virginia",2.284
51149,"Prince George County, Virginia",2.277
51153,"Prince William County, Virginia",2.441
51155,"Pulaski County, Virginia",2.323
51157,"Rappahannock County, Virginia",2.48
51159,"Richmond County, Virginia",2.402
51161,"Roanoke County, Virginia",2.527
51163,"Rockbridge County, Virginia",2.41
51165,"Rockingham County, Virginia",2.3
51167,"Russell County, Virginia",2.23
51169,"Scott County, Virginia",2.057
51171,"Shenandoah County, Virginia",2.402
51173,"Smyth County, Virginia",2.206
51175,"Southampton County, Virginia",2.355
51177,"Spotsylvania County, Virginia",2.245
51179,"Stafford County, Virginia",2.402
51181,"Surry County, Virginia",2.37
51183,"Sussex County, Virginia",2.355
51185,"Tazewell County, Virginia",2.104
51187,"Warren County, Virginia",2.597
51191,"Washington County, Virginia",2.198
51193,"Westmoreland County, Virginia",2.496
51195,"Wise County, Virginia",2.253
51197,"Wythe County, Virginia",2.417
51199,"York County, Virginia",2.589
51510,"Alexandria city, Virginia",3.129
51520,"Bristol city, Virginia",2.245
51530,"Buena Vista city, Virginia",2.378
51540,"Charlottesville city, Virginia",2.848
51550,"Chesapeake city, Virginia",2.37
51570,"Colonial Heights city, Virginia",2.378
51580,"Covington city, Virginia",2.23
51590,"Danville city, Virginia",2.042
51595,"Emporia city, Virginia",2.198
51600,"Fairfax city, Virginia",2.378
51610,"Falls Church city, Virginia",2.816
51620,"Franklin city, Virginia",2.308
